,name,text,label,video_path,audio_path,abusive,duration,source,source_link,date_of_collection
72,non-abusive (73),"আসা শুরু করেছে , তো এই পল আলেকজান্ডার সম্ভবত সবথেকে শেষ ব্যক্তি যিনি এখনও এই আয়রন",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (73).mp4,/kaggle/input/abusiveaud/audio/non-abusive (73).npy,"[1.0, 0.0]",4.13,Facebook,https://web.facebook.com/watch/?v=844946130151664,06/25/2024
73,non-abusive (74),"লাং ব্যবহার করছেন , কিন্তু এই আয়রন লাং এর ব্যবহার আসলে অনেক আগে থেকেই অনেক অনেক কমে এসেছে ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (74).mp4,/kaggle/input/abusiveaud/audio/non-abusive (74).npy,"[1.0, 0.0]",5.6,Facebook,https://web.facebook.com/watch/?v=844946130151665,06/26/2024
74,non-abusive (75),"ঊনিশশো পঞ্চাশ সালের দিকে যখন পোলিও ভ্যাকসিন তৈরি হয় , তখন আস্তে আস্তে পোলিও কমে আসে। তখন এই আয়রন লাং এর ব্যবহারও ধীরে ধীরে কমে আসে ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (75).mp4,/kaggle/input/abusiveaud/audio/non-abusive (75).npy,"[1.0, 0.0]",7.8,Facebook,https://web.facebook.com/watch/?v=844946130151666,06/27/2024
75,non-abusive (76),"আর এখন তো আমাদের অনেক মডার্ন ভেন্টিলেশন সিস্টেম ইন্ট্রোডিউসড হয়েছে , যার ফলে আমাদের আর আসলে ঐ আদিম জিনিসপত্র এমনিতেও দরকার নেই তো ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (76).mp4,/kaggle/input/abusiveaud/audio/non-abusive (76).npy,"[1.0, 0.0]",7,Facebook,https://web.facebook.com/watch/?v=844946130151667,06/28/2024
76,non-abusive (77),আমরা আজকে আমাদের ভিডিওর একেবারে শেষে চলে আসছি। আমাদের সাথে পুরো অফিস ট্যুর টা যার কারণে আসলে সম্ভব হইছে তিনি হচ্ছেন সালেহ ভাই ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (77).mp4,/kaggle/input/abusiveaud/audio/non-abusive (77).npy,"[1.0, 0.0]",7,Facebook,https://web.facebook.com/watch/?v=844946130151668,06/29/2024
77,non-abusive (78),আমি এখন ইউটিউব এর সিঙ্গাপুর অফিসের সরাসরি ভিতরে যেটা একই সাথে গুগলের এপেক বা এশিয়া প্যাসিফিক রিজিওন এর হেড।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (78).mp4,/kaggle/input/abusiveaud/audio/non-abusive (78).npy,"[1.0, 0.0]",7.47,Facebook,https://web.facebook.com/watch/?v=844946130151669,06/30/2024
78,non-abusive (79),কোয়ার্টার আপনাদের কে আমি এখন একটা ম্যাপ দেখাই । এই ম্যাপ টার মধ্যে,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (79).mp4,/kaggle/input/abusiveaud/audio/non-abusive (79).npy,"[1.0, 0.0]",3.53,Facebook,https://www.facebook.com/watch/?v=3856882847934034,07/01/2024
79,non-abusive (80),পুরা ওয়ার্ল্ড এর মধ্যে গুগল বা ইউটিউব এর অফিস যে সব জায়গাগুলাতে আছে ঐ লোকেশন গুলা দেখানো হইছে । খেয়াল করলে দেখেন,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (80).mp4,/kaggle/input/abusiveaud/audio/non-abusive (80).npy,"[1.0, 0.0]",7,Facebook,https://www.facebook.com/watch/?v=3856882847934035,07/02/2024
80,non-abusive (81),শুধুমাত্র ভারতে প্রায় চারটা ইউটিউবের অফিস আছে ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (81).mp4,/kaggle/input/abusiveaud/audio/non-abusive (81).npy,"[1.0, 0.0]",4,Facebook,https://www.facebook.com/watch/?v=3856882847934036,07/03/2024
81,non-abusive (82),"কিন্তু বাংলাদেশ, পাকিস্তান কিংবা শ্রীলঙ্কা এই জায়গাগুলোতে কিন্তু ইউটিউব বা গুগলের অফিস টা নাই। , যেই",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (82).mp4,/kaggle/input/abusiveaud/audio/non-abusive (82).npy,"[1.0, 0.0]",5.7,Facebook,https://www.facebook.com/watch/?v=3856882847934037,07/04/2024
82,non-abusive (83),কারনে আমি এখন যেই জায়গাটাতে দাড়ায়া আছি এটা হচ্ছে ইউটিউব সিংগাপুর এর অফিস যেটা বা গুগল সিঙ্গাপুরের অফিস ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (83).mp4,/kaggle/input/abusiveaud/audio/non-abusive (83).npy,"[1.0, 0.0]",7,Facebook,https://www.facebook.com/watch/?v=3856882847934038,07/05/2024
83,non-abusive (84),"ঠিক সেই জায়গাটা , এইটা এশিয়া প্যাসিফিক রিজিওন এর হেডকোয়ার্টার ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (84).mp4,/kaggle/input/abusiveaud/audio/non-abusive (84).npy,"[1.0, 0.0]",3.73,Facebook,https://www.facebook.com/watch/?v=3856882847934039,07/06/2024
84,non-abusive (85),"এশিয়া, সাউথ এশিয়া কিংবা ওশেনিয়ার যে বড় একটা অংশ সেইটার হেড কোয়ার্টার এর মধ্যে।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (85).mp4,/kaggle/input/abusiveaud/audio/non-abusive (85).npy,"[1.0, 0.0]",5.13,Facebook,https://www.facebook.com/watch/?v=3856882847934040,07/07/2024
85,non-abusive (86),দাড়ায়া আছে পিছনে আপনারা লেখাটা দেখতেছেন গুগল এবং আমি চলতেছি ডিরেক্টলি আপনি দেখতে পাইতেছেন ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (86).mp4,/kaggle/input/abusiveaud/audio/non-abusive (86).npy,"[1.0, 0.0]",5.7,Facebook,https://www.facebook.com/watch/?v=3856882847934041,07/08/2024
86,non-abusive (87),দুই হাজার চব্বিশ সালের সর্ব,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (87).mp4,/kaggle/input/abusiveaud/audio/non-abusive (87).npy,"[1.0, 0.0]",1.47,Facebook,https://www.facebook.com/watch/?v=3856882847934042,07/09/2024
87,non-abusive (88),"শেষ ডেটা অনুযায়ী, বাংলাদেশের প্রায় তিন দশমিক তিন ছয় কোটি মানুষ ইউটিউব ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (88).mp4,/kaggle/input/abusiveaud/audio/non-abusive (88).npy,"[1.0, 0.0]",5.1,Facebook,https://www.facebook.com/watch/?v=3856882847934043,07/10/2024
88,non-abusive (89),"ব্যাবহার করে , সোশ্যালব্লেডের তথ্য মতে বাংলাদেশে প্রায় একষট্টি হাজারের বেশি ইউটিউব চ্যানেল আছে। ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (89).mp4,/kaggle/input/abusiveaud/audio/non-abusive (89).npy,"[1.0, 0.0]",6,Facebook,https://www.facebook.com/watch/?v=3856882847934044,07/11/2024
89,non-abusive (90),সত্যি কথা বলতে আমি কোনদিন ভাবি নাই আমি একটা ইউটিউব অফিসের ভিতরে ঢোকার সুযোগ পাব। বাংলাদেশকে ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (90).mp4,/kaggle/input/abusiveaud/audio/non-abusive (90).npy,"[1.0, 0.0]",5.33,Facebook,https://www.facebook.com/watch/?v=3856882847934045,07/12/2024
90,non-abusive (91),"রিপ্রেজেন্ট করার সুযোগ পাব , এটা আমার জন্য অনেক বড় একটা ডিল ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (91).mp4,/kaggle/input/abusiveaud/audio/non-abusive (91).npy,"[1.0, 0.0]",3,Facebook,https://www.facebook.com/watch/?v=3856882847934046,07/13/2024
91,non-abusive (92),"চলেন আমি আপনাদের কে আজকে ইউটিউব অফিসটা ঘুরে দেখাবো এবং আপনাদের অনেক ইন্টারেস্টিং কিছু প্রশ্নের উত্তর দেওয়ার চেষ্টা করব। , তো চলুন শুরু করা যাক ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (92).mp4,/kaggle/input/abusiveaud/audio/non-abusive (92).npy,"[1.0, 0.0]",6.83,Facebook,https://www.facebook.com/watch/?v=3856882847934047,07/14/2024
92,non-abusive (93),হোটেল থেকে বের হয়ে সিঙ্গাপুরের মনোরম রাস্তাঘাট,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (93).mp4,/kaggle/input/abusiveaud/audio/non-abusive (93).npy,"[1.0, 0.0]",3.1,Facebook,https://www.facebook.com/watch/?v=3856882847934048,07/15/2024
93,non-abusive (94),"দেখতে দেখতে আমরা ইউটিউব অফিসের দিকে রওনা দেই , বাসের মধ্যে বউ ঘুমায়ে পড়ছিল আর আত্নঘাতী কাজ হিসেবে আমি এই ভিডিও করতেছিলাম , ভাগ্য এতই খারাপ এর মধ্যে বউ",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (94).mp4,/kaggle/input/abusiveaud/audio/non-abusive (94).npy,"[1.0, 0.0]",10,Facebook,https://www.facebook.com/watch/?v=3856882847934049,07/16/2024
94,non-abusive (95),আবার আন্ডারটেকার এর মতোন ঘুম থেকে উইঠা যায় ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (95).mp4,/kaggle/input/abusiveaud/audio/non-abusive (95).npy,"[1.0, 0.0]",2.17,Facebook,https://www.facebook.com/watch/?v=3856882847934050,07/17/2024
95,non-abusive (96),"আমাকে নিয়ে কোন চিন্তা কইরেন না , আমি এখনো বাইচা আছি ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (96).mp4,/kaggle/input/abusiveaud/audio/non-abusive (96).npy,"[1.0, 0.0]",2.37,Facebook,https://www.facebook.com/watch/?v=3856882847934051,07/18/2024
96,non-abusive (97),ইউটিউব অফিসে ঢোকার জন্য আমাদের শুরুতে একটা টোকেন নেয়া লাগে। কার সাথে এখানে দেখা করতে এসেছি সেটাই এখানে লেখা থাকে ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (97).mp4,/kaggle/input/abusiveaud/audio/non-abusive (97).npy,"[1.0, 0.0]",6.53,Facebook,https://www.facebook.com/watch/?v=3856882847934052,07/19/2024
97,non-abusive (98),অফিসে ঢুকে আমি প্রথম থেকেই ইউটিউব এর লোগোওয়ালা জায়গাটা খুজতেছিলাম আর,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (98).mp4,/kaggle/input/abusiveaud/audio/non-abusive (98).npy,"[1.0, 0.0]",3,Facebook,https://www.facebook.com/watch/?v=3856882847934053,07/20/2024
98,non-abusive (99),"আর পাওয়া মাত্রই সেখানে বাংলাদেশের পতাকা হাতে দাঁড়ায় যাই। , এইটা আমার জীবনের অন্যতম স্মরণীয় একটা মুহূর্ত ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (99).mp4,/kaggle/input/abusiveaud/audio/non-abusive (99).npy,"[1.0, 0.0]",7.4,Facebook,https://www.facebook.com/watch/?v=3856882847934054,07/21/2024
99,non-abusive (100),দুই হাজার চব্বিশ সালের ফেব্রুয়ারি মাসের ডেটা অনুযায়ী পুরা পৃথিবীর মধ্যে সব,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (100).mp4,/kaggle/input/abusiveaud/audio/non-abusive (100).npy,"[1.0, 0.0]",4.1,Facebook,https://www.facebook.com/watch/?v=3856882847934055,07/22/2024
100,non-abusive (101),বেশি ইউটিউব ব্যবহার করে যে দেশের মানুষ তার নাম ভারত। কোন আশ্চর্যের না যে সবচেয়ে বেশি,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (101).mp4,/kaggle/input/abusiveaud/audio/non-abusive (101).npy,"[1.0, 0.0]",5.93,Facebook,https://www.facebook.com/watch/?v=3856882847934056,07/23/2024
101,non-abusive (102),"গুগলের অফিস কেন ভারতের মধ্যে বসানো আছে? , মোট",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (102).mp4,/kaggle/input/abusiveaud/audio/non-abusive (102).npy,"[1.0, 0.0]",3.07,Facebook,https://www.facebook.com/watch/?v=3856882847934057,07/24/2024
